protNames uEMDscore qVal
SCN4B 0 1
SCN5A 0.0948683122232854 1
SCN7A 0.00198220917597833 1
SCN8A 0.349873501889363 1
SCN9A 0.0160462042457956 1
SCNM1 0.0195058464831903 1
SCNN1A 0.000615867404031722 1
SCNN1B 0.0493030440635086 1
SCNN1D 0.00366155268321954 1
SCNN1G 0.050761421319797 1
SCO1 0.0150792234962132 1
SCO2 0 1
SCOC 0.00304568527918782 1
SCP2 0.0550388414070482 1
SCPEP1 0.0230036003308412 1
SCRG1 0 1
SCRIB 0.00572566127698221 1
SCRN1 0.0348542839071698 1
SCRN2 0.0124328992393896 1
SCRN3 0.050761421319797 1
SCRT1 0.0077224663888033 1
SCRT2 0 1
SCT 0 1
SCTR 0 1
SCUBE1 0.00609137055837563 1
SCUBE2 0.00732310536643908 1
SCUBE3 0.0674571447105951 1
SCXA 0 1
SCXB 0 1
SCYL1 0.0703345712849289 1
SCYL2 0.133975284215306 1
SCYL3 0.0384294773033198 1
SDAD1 0.00710659898477157 1
SDC1 0.0103687906456269 1
SDC2 0.0504293637793743 1
SDC3 0.00409456544655455 1
SDC4 0.00913705583756345 1
SDCBP 0.0248321467378084 1
SDCBP2 0.00978657498256597 1
SDCCAG3 0.0050761421319797 1
SDCCAG8 0.0662444657076596 1
SDE2 0.110515155446717 1
SDF2 0 1
SDF2L1 0 1
SDF4 0.0578680203045685 1
SDHA 0.0276613256353287 1
SDHAF1 0 1
SDHAF2 0.0588832487309645 1
SDHB 0.0526763270138337 1
SDHC 0 1
SDHD 0 1
SDK1 0.0100030813642335 1
SDK2 0.0800055951087397 1
SDPR 0.079221468999854 1
SDR16C5 0.152568073823 1
SDR39U1 0.00101522842639594 1
SDR42E1 0.00203045685279188 1
SDR9C7 0.0406091370558376 1
SDS 0 1
SDSL 0.0359996594281637 1
SEBOX 0 1
SEC11A 0.069506657368515 1
SEC11C 0 1
SEC13 0.0752951622581534 1
SEC14L1 0.00837198553380581 1
SEC14L2 0 1
SEC14L3 0.000615867404031722 1
SEC14L4 0 1
SEC14L5 0.0522769659914695 1
SEC14L6 0 1
SEC16A 0.0324390619678565 1
SEC16B 0.000384765086521429 1
SEC22A 0.0578680203045685 1
SEC22C 0.0572858046415076 1
SEC23A 0.0278441802760254 1
SEC23B 0.0485817615672792 1
SEC23IP 0.0256308687825368 1
SEC24A 0.201770162663596 1
SEC24B 0.17042822853992 1
SEC24C 0.196294659509252 1
SEC24D 0.0689479573798674 1
SEC31A 0.142275506397885 1
SEC31B 0 1
SEC61A1 0.449022477741199 1
SEC61A2 0.0837681030148717 1
SEC61B 0 1
SEC61G 0 1
SEC62 0.0653447884400188 1
SEC63 0.0749148570409173 1
SECISBP2 0.0281279901396344 1
SECISBP2L 0.0382510825319084 1
SECTM1 0.00634152868101393 1
SEH1L 0.00692374434407486 1
SEL1L 0.0671396831060151 1
SEL1L2 0.0268289518496294 1
SEL1L3 0.0698196591038095 1
SELE 0.0405945411199948 1
SELENBP1 0.017258883248731 1
SELK 0.0131979695431472 1
SELL 0.0430726066719645 1
SELM 0 1
SELO 0.000216506381667505 1
SELP 0.0079389727704708 1
SELPLG 0 1
SELRC1 0 1
SELT 0.0294416243654822 1
SELV 0 1
SEMA3A 0.177736737970516 1
SEMA3B 0 1
SEMA3C 0.12527691733835 1
SEMA3D 0.250635734094485 1
SEMA3E 0.0610483125476395 1
SEMA3F 0.00569200953601142 1
SEMA3G 0.0532585426768947 1
SEMA4A 0.102456171648206 1
SEMA4B 0.0105852970272944 1
SEMA4C 0.0267807041728159 1
SEMA4D 0.0326219166085532 1
SEMA4F 0.210474205737825 1
SEMA4G 0.0533258461588362 1
SEMA5A 0.261817842720682 1
SEMA5B 0.00833833379283502 1
SEMA6A 0.0267134006908743 1
SEMA6B 0.0330212776309174 1
SEMA6C 0.017109680349005 1
SEMA6D 0.0280606866576929 1
SEMA7A 0.0367647297319213 1
SEMG1 0.0192747441656801 1
SEMG2 0.0382129709216523 1
SENP1 0.0997279479735976 1
SENP2 0.0112011644313261 1
SENP3 0.0280270349167221 1
SENP5 0.0698869625857511 1
SENP6 0.0164601612040025 1
SENP7 0.052493472373137 1
SENP8 0.00812182741116751 1
SEP15 0.0259965780639302 1
SEPHS1 0.0429907072541801 1
SEPHS2 0.0434573717584859 1
SEPN1 0 1
SEPP1 0.027762280858241 1
SEPSECS 0.0365482233502538 1
SEPT1 0.0365482233502538 1
SEPT10 0.0460027407923972 1
SEPT11 0.0294416243654822 1
SEPT12 0.0402097760334734 1
SEPT14 0.0788221079774898 1
SEPT2 0.0588832487309645 1
SEPT3 0.0432554613126612 1
SEPT4 0.0050761421319797 1
SEPT5 0.0903573571625496 1
SEPT6 0.0373368093284248 1
SEPT7 0.198367687841586 1
SEPT8 0.123891519761275 1
SEPT9 0.0101522842639594 1
SEPW1 0 1
SERAC1 0.00510979387295049 1
SERBP1 0.029042263343118 1
SERF1A 0 1
SERF1B 0.0309660887757254 1
SERF2 0 1
SERGEF 0.0026463242568236 1
SERHL2 0.0236004119297449 1
SERINC1 0.070036165485477 1
SERINC2 0.0365482233502538 1
SERINC3 0.0864626749485088 1
SERINC4 0 1
SERINC5 0.0680203045685279 1
SERP1 0 1
SERP2 0 1
SERPINA1 0.0209877394138921 1
SERPINA10 0.00406091370558376 1
SERPINA11 0.0473836785001865 1
SERPINA12 0.0402097760334734 1
SERPINA3 0.00812182741116751 1
SERPINA4 0.114970970305379 1
SERPINA5 0.00406091370558376 1
SERPINA6 0.00812182741116751 1
SERPINA7 0 1
SERPINA9 0 1
SERPINB1 0.0377799581583173 1
SERPINB10 0 1
SERPINB11 0 1
SERPINB12 0.0228016898850165 1
SERPINB13 0.0050761421319797 1
SERPINB2 0 1
SERPINB3 0.0395939086294416 1
SERPINB4 0.0398104150111091 1
SERPINB5 0.00203045685279188 1
SERPINB6 0.00967102382381084 1
SERPINB7 0.0170950844131623 1
SERPINB8 0.00406091370558376 1
SERPINB9 0.0678901574739301 1
SERPINC1 0.167065081656152 1
SERPIND1 0.0386123319440165 1
SERPINE1 0.0413932631647232 1
SERPINE2 0.0548896385073223 1
SERPINE3 0.0377799581583173 1
SERPINF1 0.0193229918424936 1
SERPINF2 0.0128322602617538 1
SERPING1 0.0368510890189909 1
SERPINH1 0 1
SERPINI1 0.00855484017450252 1
SERPINI2 0.00913705583756345 1
SERTAD1 0.00710659898477157 1
SERTAD2 0.029042263343118 1
SERTAD3 0.155225345031705 1
SERTAD4 0.0488655714308883 1
SERTM1 0.0274111675126904 1
SESN1 0.0182741116751269 1
SESN2 0.0377799581583173 1
SESN3 0.0111675126903553 1
SESTD1 0.0512953893060444 1
SET 0 1
SETBP1 0.0237013671526573 1
SETD1A 0.0213725045004136 1
SETD1B 0.0239997729521091 1
SETD2 0.135410145797181 1
SETD3 0.0858950552212906 1
SETD4 0.0747510582053486 1
SETD5 0.157205526994372 1
SETD6 0.0220366195812588 1
SETD7 0.14867541882227 1
SETD8 0.025597217041566 1
SETD9 0 1
SETDB1 0.289719190412092 1
SETDB2 0.00203045685279188 1
SETMAR 0.0380491720860836 1
SETX 0 1
SEZ6 0.00753961174810658 1
SEZ6L 0.0236340636707157 1
SEZ6L2 0.0209540876729213 1
SF1 0.120831238546245 1
SF3A1 0.0429907072541802 1
SF3A2 0.0504293637793743 1
SF3A3 0.0579766789380647 1
SF3B1 1.55109712784418 0
SF3B14 0 1
SF3B2 0.114937318564409 1
SF3B3 0.050761421319797 1
SF3B4 0.148299573474319 1
SF3B5 0.0721193298843678 1
SFI1 0.00489328749128298 1
SFMBT1 0.304953293005303 1
SFMBT2 0.103938064578907 1
SFN 0.0142131979695431 1
SFPQ 0.0540236129806523 1
SFR1 0.0182741116751269 1
SFRP1 0.058084526686236 1
SFRP2 0 1
SFRP4 0.013231621284118 1
SFRP5 0.00692374434407486 1
SFSWAP 0.0350853862246801 1
SFT2D1 0 1
SFT2D2 0 1
SFT2D3 0 1
SFTA2 0 1
SFTA3 0.0296098830703362 1
SFTPA1 0.0102868912278426 1
SFTPA2 0.00307933702015861 1
SFTPB 0.00431107182822206 1
SFTPC 0 1
SFTPD 0.00304568527918782 1
SFXN1 0.0195058464831903 1
SFXN2 0.0262467361865685 1
SFXN3 0.0391945476070774 1
SFXN4 0.029042263343118 1
SFXN5 0.0548896385073223 1
SGCA 0.0568527918781726 1
SGCB 0.0920537292616078 1
SGCD 0.0913559624397918 1
SGCE 0.0118506835763286 1
SGCG 0.00710659898477157 1
SGCZ 0.029042263343118 1
SGIP1 0.130141012957948 1
SGK1 0.0528928333955012 1
SGK110 0 1
SGK196 0 1
SGK2 0.110798965310326 1
SGK223 0 1
SGK3 0.0584838877086003 1
SGK494 0.0705028299897828 1
SGMS1 0.11335893028008 1
SGMS2 0.00757326348907738 1
SGOL1 0.0566699372374759 1
SGOL2 0.0201553656281929 1
SGPL1 0.0355329949238579 1
SGPP1 0.0816849386159809 1
SGPP2 0.0189236308201294 1
SGSH 0.0126494056210571 1
SGSM1 0.0849706459512496 1
SGSM2 0.0108354551499327 1
SGSM3 0.133163182562722 1
SGTA 0 1
SGTB 0.029042263343118 1
SH2B1 0.133812701707725 1
SH2B3 0.00203045685279188 1
SH2D1A 0 1
SH2D1B 0 1
SH2D2A 0.00347869804252283 1
SH2D3A 0.00347869804252283 1
SH2D3C 0.0052926485136472 1
SH2D4A 0.00203045685279188 1
SH2D4B 0.00489328749128298 1
SH2D5 0.0854956941989264 1
SH2D6 0 1
SH2D7 0.00427742008725126 1
SH3BGR 0.00123173480806344 1
SH3BGRL 0.0323997340296136 1
SH3BGRL2 0.0307070109145165 1
SH3BGRL3 0 1
SH3BP1 0.0266124454679619 1
SH3BP2 0.0208385365141662 1
SH3BP4 0.0148290653735749 1
SH3BP5 0.0538071065989848 1
SH3BP5L 0.0294416243654822 1
SH3D19 0.0846487244773844 1
SH3D21 0.00431107182822205 1
SH3GL1 0.00655803506268144 1
SH3GL2 0.0852791878172589 1
SH3GL3 0.058084526686236 1
SH3GLB1 0.0294416243654822 1
SH3GLB2 0.0620635409740354 1
SH3KBP1 0.0812259775222589 1
SH3PXD2A 0.140568187346945 1
SH3PXD2B 0.04948143883492 1
SH3RF1 0.0536769595043869 1
SH3RF2 0 1
SH3RF3 0.0325546131266116 1
SH3TC1 0.00366155268321954 1
SH3TC2 0.0256645205235076 1
SH3YL1 0.0442897455441851 1
SHANK1 0.0668895249833769 1
SHANK2 0.0625492612834693 1
SHANK3 0 1
SHARPIN 0.0355329949238579 1
SHB 0.0189236308201294 1
SHBG 0 1
SHC1 0.0345850699794035 1
SHC2 0.0138811404291205 1
SHC3 0.0448719612072461 1
SHC4 0.061283874734435 1
SHCBP1 0.0122500445986929 1
SHCBP1L 0.0889261445646357 1
SHD 0.0246829438380824 1
SHE 0.122596941340556 1
SHF 0 1
SHFM1 0 1
SHH 0 1
SHISA2 0 1
SHISA3 0.0182741116751269 1
SHISA4 0.0243654822335025 1
SHISA5 0.0500973062389517 1
SHISA6 0.0739142245503641 1
SHISA7 0.0544902774849581 1
SHISA8 0 1
SHISA9 0.151187136115211 1
SHKBP1 0.0576223220512155 1
SHMT1 0.0142805014514847 1
SHMT2 0.0555728093932956 1
SHOC2 0.170909488980068 1
SHOX 0.0286429023207538 1
SHOX2 0.0558375634517767 1
SHPK 0.00326219166085532 1
SHPRH 0.162171794164869 1
SHQ1 0.00815547915213831 1
SHROOM1 0.0205737824556851 1
SHROOM2 0 1
SHROOM3 0.00304568527918782 1
SHROOM4 0 1
SI 0.0266124454679619 1
SIAE 0.00569200953601142 1
SIAH1 0.0423075363682068 1
SIAH2 0 1
SIAH3 0.0111675126903553 1
SIDT1 0.0122836963396637 1
SIDT2 0.122813447722223 1
SIGIRR 0 1
SIGLEC1 0 1
SIGLEC10 0.00489328749128298 1
SIGLEC11 0.0213534486952855 1
SIGLEC12 0 1
SIGLEC14 0 1
SIGLEC15 0.0154449327776066 1
SIGLEC5 0.0026463242568236 1
SIGLEC6 0.0222867777038971 1
SIGLEC7 0.137806311931367 1
SIGLEC8 0.0184906180567944 1
SIGLEC9 0.00129903829000502 1
SIGLECL1 0.0274111675126904 1
SIGMAR1 0.0178747506527627 1
SIK1 0 1
SIK2 0.0843312628728045 1
SIK3 0.0191401372017969 1
SIKE1 0 1
SIL1 0.0402097760334734 1
SIM1 0.0205064789737435 1
SIM2 0.0150455717552424 1
SIN3A 0.178964012909294 1
SIN3B 0.147843045036571 1
SIPA1 0.0174753896303985 1
SIPA1L1 0.283877977976355 1
SIPA1L2 0.0412440602649973 1
SIPA1L3 0.0328384229902207 1
SIRPA 0 1
SIRPB1 0 1
SIRPB2 0.00873769481519924 1
SIRPD 0.00406091370558376 1
SIRPG 0.0144633560921814 1
SIRT1 0.0871267900293541 1
SIRT2 0.0589505522129061 1
SIRT3 0.0144633560921814 1
SIRT4 0.0220366195812588 1
SIRT5 0 1
SIRT6 0.0050761421319797 1
SIRT7 0.0588832487309645 1
SIT1 0.0386123319440165 1
SIVA1 0 1
SIX1 0.231835357843694 1
SIX2 0.0294416243654822 1
SIX3 0.0584838877086003 1
SIX4 0.0366155268321954 1
SIX5 0 1
SIX6 0.0150455717552424 1
SKA1 0 1
SKA2 0 1
SKA3 0.016243654822335 1
SKAP1 0 1
SKAP2 0.0150792234962132 1
SKI 0.0174753896303985 1
SKIDA1 0.052493472373137 1
SKIL 0.0463347983328198 1
SKIV2L 0.00452757820988955 1
SKIV2L2 0.0536769595043869 1
SKOR1 0.0294416243654822 1
SKOR2 0 1
SKP1 0 1
SKP2 0.0415424660644492 1
SLA 0.0239661212111383 1
SLA2 0.0215363033359822 1
SLAIN1 0.0687034754545012 1
SLAIN2 0.058084526686236 1
SLAMF1 0.0274638750587892 1
SLAMF6 0.079803684662915 1
SLAMF7 0.0691028364768655 1
SLAMF8 0.00812182741116751 1
SLAMF9 0.00996942962326268 1
SLBP 0.029042263343118 1
SLC10A1 0.0961336987723196 1
SLC10A2 0.0101522842639594 1
SLC10A3 3.36517409707882e-05 1
SLC10A4 0.0496979452165875 1
SLC10A5 0.0538071065989848 1
SLC10A6 0.0489709865230859 1
SLC10A7 0.0308416178783997 1
SLC11A1 0.0620635409740354 1
SLC11A2 0.0284263959390863 1
SLC12A1 0.0182741116751269 1
SLC12A2 0.221820113199591 1
SLC12A3 0.0239661212111383 1
SLC12A4 0.0603314899206954 1
SLC12A5 0.326041987642108 1
SLC12A6 0.195823535135661 1
SLC12A7 0.0246156403561408 1
SLC12A8 0 1
SLC12A9 0.0981450998199834 1
SLC13A1 0.0604896125589918 1
SLC13A2 0.0310727201959099 1
SLC13A3 0.159741976289713 1
SLC13A4 0.0901432834368563 1
SLC13A5 0.0540909164625939 1
SLC14A1 0.00203045685279188 1
SLC14A2 0 1
SLC15A1 0.0245000891973857 1
SLC15A2 0.00203045685279188 1
SLC15A3 0.0152284263959391 1
SLC15A4 0.0610483125476395 1
SLC15A5 0 1
SLC16A1 0.0437557775579378 1
SLC16A10 0.0417589724461167 1
SLC16A11 0 1
SLC16A12 0.0365482233502538 1
SLC16A13 0 1
SLC16A14 0.102922836152511 1
SLC16A2 0 1
SLC16A3 0 1
SLC16A4 0.051627446846467 1
SLC16A5 0.0100030813642335 1
SLC16A6 0.00833833379283502 1
SLC16A7 0.00347869804252283 1
SLC16A8 0 1
SLC16A9 0 1
SLC17A1 0.00489328749128298 1
SLC17A2 0.026463242568236 1
SLC17A3 0.017109680349005 1
SLC17A4 0.045021164106972 1
SLC17A5 0.0124665509803603 1
SLC17A6 0.199667942459577 1
SLC17A7 0.0879255120740825 1
SLC17A8 0.0991266765054086 1
SLC17A9 0.00304568527918782 1
SLC18A1 0.00467678110961548 1
SLC18A2 0.0879255120740825 1
SLC18A3 0.0302739981511815 1
SLC18B1 0.0121827411167513 1
SLC19A1 0 1
SLC19A2 0.000615867404031722 1
SLC19A3 0.0205737824556851 1
SLC1A1 0.0677073028332333 1
SLC1A2 0.117367136439565 1
SLC1A3 0.0582235935194045 1
SLC1A4 0.00732310536643908 1
SLC1A5 0 1
SLC1A6 0.243390068276544 1
SLC1A7 0.0245673926793273 1
SLC20A1 0.0726824897423006 1
SLC20A2 0.0948492564181573 1
SLC22A1 0.00203045685279188 1
SLC22A10 0.00812182741116751 1
SLC22A11 0.122380434958888 1
SLC22A12 0.0691028364768655 1
SLC22A13 0 1
SLC22A14 0.0030793370201586 1
SLC22A15 0.0583683365498451 1
SLC22A16 0.0213534486952855 1
SLC22A17 0.0286429023207538 1
SLC22A18 0.00366155268321954 1
SLC22A18AS 0 1
SLC22A2 0.0299755923517296 1
SLC22A20 0 1
SLC22A23 0.0256308687825368 1
SLC22A24 0 1
SLC22A25 0.00739040884838066 1
SLC22A3 0.0875261510517183 1
SLC22A31 0 1
SLC22A4 0.00427742008725126 1
SLC22A5 0.0126494056210571 1
SLC22A6 0.215497640323705 1
SLC22A7 0.138686933393879 1
SLC22A8 0.0377799581583173 1
SLC22A9 0.0780233859327614 1
SLC23A1 0.00674088970337815 1
SLC23A2 0.0812182741116751 1
SLC23A3 0.0561550250563565 1
SLC24A1 0.0319050939816091 1
SLC24A2 0.0416770730283323 1
SLC24A3 0.0173261867306725 1
SLC24A4 0.100242860154717 1
SLC24A5 0 1
SLC24A6 0 1
SLC25A1 0.0380828238270544 1
SLC25A10 0.0101859360049302 1
SLC25A11 0.0296581307471497 1
SLC25A12 0.167748252542126 1
SLC25A13 0.138022818313034 1
SLC25A14 0.209669807495825 1
SLC25A15 0.0400986847440036 1
SLC25A16 0.0568864436191434 1
SLC25A17 0 1
SLC25A18 0.0839319018504403 1
SLC25A19 0.0369812361135888 1
SLC25A2 0.0722977246557792 1
SLC25A20 0.0750450041355152 1
SLC25A21 0.0195058464831903 1
SLC25A22 0.0184906180567944 1
SLC25A23 0.0152284263959391 1
SLC25A24 0.029042263343118 1
SLC25A25 0.0824836606607094 1
SLC25A26 0 1
SLC25A27 0.037284101782326 1
SLC25A28 0.0250486531194759 1
SLC25A29 0 1
SLC25A3 0 1
SLC25A30 0.0280270349167221 1
SLC25A31 0.0509633317656217 1
SLC25A32 0.116139861500787 1
SLC25A33 0.00366155268321954 1
SLC25A34 0 1
SLC25A35 0 1
SLC25A36 0.0584838877086003 1
SLC25A37 0 1
SLC25A38 0.0496642934756167 1
SLC25A39 0.016243654822335 1
SLC25A4 0.0784900504370672 1
SLC25A40 0.0217864614586205 1
SLC25A41 0.0517138061335366 1
SLC25A42 0.0284263959390863 1
SLC25A43 0 1
SLC25A44 0.0276276738943579 1
SLC25A45 0 1
SLC25A46 0 1
SLC25A47 0.0112348161722969 1
SLC25A48 0.0219356643583464 1
SLC25A5 0 1
SLC25A51 0.029042263343118 1
SLC25A52 0.00489328749128298 1
SLC25A53 0.000649519145002517 1
SLC25A6 0.0250486531194758 1
SLC26A1 0.00634152868101393 1
SLC26A10 0.00569200953601142 1
SLC26A11 0.0109846580496586 1
SLC26A2 0.00387805906488704 1
SLC26A3 0.0502801608796484 1
SLC26A4 0.0523442694734111 1
SLC26A5 0.100276511895688 1
SLC26A6 0.0155122362595482 1
SLC26A7 0.0925057978300709 1
SLC26A8 0.00203045685279188 1
SLC26A9 0.0431062584129352 1
SLC27A1 0.0728989961239681 1
SLC27A2 0.013231621284118 1
SLC27A3 0.0182741116751269 1
SLC27A4 0.0833833379283502 1
SLC27A5 0.00569200953601142 1
SLC27A6 0.0193566435834644 1
SLC28A1 0.00366155268321954 1
SLC28A2 0.00692374434407486 1
SLC28A3 0.0272956163539352 1
SLC29A1 0.0284263959390863 1
SLC29A2 0.0224023288626523 1
SLC29A3 0 1
SLC29A4 0.0408929469194467 1
SLC2A1 0.0294416243654822 1
SLC2A10 0.0134144759248147 1
SLC2A11 0.0124665509803604 1
SLC2A12 0.0496306417346459 1
SLC2A13 0.0375971035176205 1
SLC2A14 0.00812182741116751 1
SLC2A2 0 1
SLC2A3 0.0779268905791343 1
SLC2A4 0.0365482233502538 1
SLC2A4RG 0.0187071244384619 1
SLC2A5 0 1
SLC2A6 0.0705174259256256 1
SLC2A7 0.0175090413713693 1
SLC2A8 0 1
SLC2A9 0.00304568527918782 1
SLC30A1 0.147693842136845 1
SLC30A10 0.243360876404859 1
SLC30A2 0.0254480141418401 1
SLC30A3 0.0396612121113832 1
SLC30A4 0.0788557597184606 1
SLC30A5 0.265643194239471 1
SLC30A6 0.0813192293345875 1
SLC30A7 0.0498134963753426 1
SLC30A8 0.0178747506527627 1
SLC30A9 0.00471043285058627 1
SLC31A1 0.0437075298811242 1
SLC31A2 0 1
SLC32A1 0.00224696323445938 1
SLC33A1 0.0182741116751269 1
SLC34A1 0.0810735310812345 1
SLC34A2 0.0275121227356027 1
SLC34A3 0.00409456544655454 1
SLC35A1 0.0150792234962132 1
SLC35A2 0 1
SLC35A3 0 1
SLC35A4 0.0150792234962132 1
SLC35A5 0.0417107247693031 1
SLC35B1 0.0339692025753718 1
SLC35B2 0.18430936896904 1
SLC35B3 0.0474173302411573 1
SLC35B4 0.0666057151197678 1
SLC35C1 0.029908288869788 1
SLC35C2 0.0256308687825368 1
SLC35D1 0.0182741116751269 1
SLC35D2 0.0276276738943579 1
SLC35D3 0.0252315077601726 1
SLC35E1 0.0844804657725305 1
SLC35E2 0.0164601612040025 1
SLC35E2B 0.0500973062389517 1
SLC35E3 0.0198233080877702 1
SLC35E4 0 1
SLC35F1 0.114321451160377 1
SLC35F2 0.0203045685279188 1
SLC35F3 0.08228621008417 1
SLC35F4 0.0847306238951687 1
SLC35F5 0.0384821848494186 1
SLC35G1 0.0276276738943579 1
SLC35G2 0.00732310536643908 1
SLC35G3 0.0620635409740354 1
SLC35G4 0 1
SLC35G5 0 1
SLC35G6 0 1
SLC36A1 0.174436434699405 1
SLC36A2 0.0924721460891001 1
SLC36A3 0.0026463242568236 1
SLC36A4 0.0182741116751269 1
SLC37A1 0.00920435931950504 1
SLC37A2 0.0238169183114124 1
SLC37A3 0 1
SLC37A4 0.00913705583756345 1
SLC38A1 0.111727834449652 1
SLC38A10 0.0108354551499327 1
SLC38A11 0.0666774784709947 1
SLC38A2 0.0636273333225216 1
SLC38A3 0.0542401193623198 1
SLC38A4 0.0419272311509706 1
SLC38A5 0 1
SLC38A6 0.000216506381667505 1
SLC38A7 0.0512280858241028 1
SLC38A8 0.00652438332171064 1
SLC38A9 0.0050761421319797 1
SLC39A1 0.0111675126903553 1
SLC39A10 0.0581181784272068 1
SLC39A11 0 1
SLC39A12 0.0123992474984188 1
SLC39A13 0.00902150467880833 1
SLC39A14 0.0119998864760546 1
SLC39A2 0 1
SLC39A3 0.0173934902126141 1
SLC39A4 0 1
SLC39A5 0.120320786234411 1
SLC39A6 0.0550388414070482 1
SLC39A7 0.0939921506300579 1
SLC39A8 0 1
SLC39A9 0.0317558910818832 1
SLC3A1 0.0280270349167221 1
SLC3A2 0.0460700442743387 1
SLC40A1 0.129636236843386 1
SLC41A1 0.0263959390862944 1
SLC41A2 0.0222531259629263 1
SLC41A3 0.0243654822335025 1
SLC43A1 0.0657104977214122 1
SLC43A2 0.109163409610613 1
SLC43A3 0.0595035760042815 1
SLC44A1 0.0764595935842753 1
SLC44A2 0.0146462107328782 1
SLC44A3 0.0142468497105139 1
SLC44A4 0.000216506381667505 1
SLC44A5 0.113306222733981 1
SLC45A1 0.0201407696923501 1
SLC45A2 0.0537823745965846 1
SLC45A3 0.09278960769368 1
SLC45A4 0.00833833379283502 1
SLC46A1 0.0203045685279188 1
SLC46A2 0 1
SLC46A3 0.0335361898120368 1
SLC47A1 0.0184906180567944 1
SLC47A2 0.0604324451436078 1
SLC48A1 0 1
SLC4A1 0.0457760983441721 1
SLC4A10 0.124940399928642 1
SLC4A11 0.00467678110961548 1
SLC4A1AP 0.0704063346361558 1
SLC4A2 0.149656995507695 1
SLC4A3 0.00812182741116751 1
SLC4A4 0.167218744425163 1
SLC4A5 0.145047517880021 1
SLC4A7 0.0381310715038679 1
SLC4A8 0.0826665153014061 1
SLC4A9 0 1
SLC50A1 0.054639480384684 1
SLC51A 0 1
SLC51B 0.0277959325992118 1
SLC52A1 0 1
SLC52A2 0.0584838877086003 1
SLC52A3 0.00203045685279188 1
SLC5A1 0 1
SLC5A10 0.0280606866576929 1
SLC5A11 0.00609137055837564 1
SLC5A12 0.061000064870826 1
SLC5A2 0.0402097760334734 1
SLC5A3 0.00982022672353676 1
SLC5A4 0.0280943383986637 1
SLC5A5 0.0771427644702486 1
SLC5A6 0.0408929469194467 1
SLC5A7 0.0700507614213198 1
SLC5A8 0.00224696323445938 1
SLC5A9 0.0026463242568236 1
SLC6A1 0 1
SLC6A11 0.0168595222263667 1
SLC6A12 0.0113840190720228 1
SLC6A13 0.0723066443943497 1
SLC6A14 0.0026463242568236 1
SLC6A15 0.129068617116167 1
SLC6A16 0.0450402199121001 1
SLC6A17 0.0391799516712346 1
SLC6A18 0 1
SLC6A19 0.0308606736835277 1
SLC6A2 0.0370339436596877 1
SLC6A20 0.0400986847440035 1
SLC6A3 0.168345064141029 1
SLC6A4 0.161574982565966 1
SLC6A5 0.00184760221209517 1
SLC6A6 0.19697337052594 1
SLC6A7 0.0119998864760546 1
SLC6A8 0.0167236989344968 1
SLC6A9 0.0711186973938145 1
SLC7A1 0.0258473751642043 1
SLC7A10 0.00975292324159517 1
SLC7A11 0.080255753231378 1
SLC7A13 0.0121827411167513 1
SLC7A14 0.116568414394836 1
SLC7A2 0.0177255477530368 1
SLC7A3 0 1
SLC7A4 0.00203045685279188 1
SLC7A5 0.0203045685279188 1
SLC7A6 0.0349507792607969 1
SLC7A6OS 0.0248994502197499 1
SLC7A7 0.0808525648302817 1
SLC7A8 0.0195058464831903 1
SLC7A9 0.0144297043512107 1
SLC8A1 0.284768735505425 1
SLC8A2 0.0588832487309645 1
SLC8A3 0.0886950422471254 1
SLC9A1 0.054639480384684 1
SLC9A2 0.225813723423234 1
SLC9A3 0.0548077390895379 1
SLC9A3R1 0.0477830395225507 1
SLC9A3R2 0.0150792234962132 1
SLC9A4 0.00775611812977409 1
SLC9A5 0.106334230713093 1
SLC9A6 0.0133560921814437 1
SLC9A7 3.36517409707882e-05 1
SLC9A8 0.212634809685214 1
SLC9A9 0.0556445727445225 1
SLC9B1 0.00710659898477157 1
SLC9B2 0 1
SLC9C1 0 1
SLC9C2 0.0582191336501192 1
SLCO1A2 0.0564534308558084 1
SLCO1B1 0.00732310536643908 1
SLCO1B3 0.0117833800943871 1
SLCO1B7 0 1
SLCO1C1 0.0603314899206954 1
SLCO2A1 0.0454776925447203 1
SLCO2B1 0.00609137055837563 1
SLCO3A1 0.0286429023207538 1
SLCO4A1 0.018557921538736 1
SLCO4C1 0.101743808890547 1
SLCO5A1 0.0238505700523832 1
SLCO6A1 0.0205883783915279 1
SLFN11 0.00203045685279188 1
SLFN12 0 1
SLFN12L 0.00372885616516112 1
SLFN13 0.00670723796240736 1
SLFN14 0.00372885616516112 1
SLFN5 0.0238505700523832 1
SLFNL1 0 1
SLIRP 0 1
SLIT1 0.0567708924603883 1
SLIT2 0.402665380061952 1
SLIT3 0.00203045685279188 1
SLITRK1 0.233319683430369 1
SLITRK2 0 1
SLITRK3 0.183708097500851 1
SLITRK4 0.143092067919755 1
SLITRK5 0.120364574041939 1
SLITRK6 0.13566030391982 1
SLK 0.025597217041566 1
SLMAP 0.208939605261024 1
SLMO1 0 1
SLMO2 0 1
SLN 0 1
SLPI 0 1
SLTM 0.143147208121827 1
SLU7 0.0432408653768184 1
SLURP1 0 1
SLX1A 0 1
SLX1B 0.0822335025380711 1
SLX4 0 1
SMAD1 0.0883248730964467 1
SMAD2 0.501454322829666 1
SMAD3 0.0942041971424401 1
SMAD4 0.255749582394057 1
